Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
227,DISC,0.50840,112.35869,0.60667,0.44556,0.65890,0.28607,0.36816
228,DISC,0.50865,112.35869,0.60738,0.44533,0.66009,0.32338,0.34328
229,DISC,0.50570,112.35869,0.60805,0.44518,0.66128,0.33333,0.32090
230,DISC,0.51158,112.35869,0.60873,0.44501,0.66247,0.32587,0.32338
231,DISC,0.50264,112.35869,0.60932,0.44502,0.66366,0.35075,0.31343
232,DISC,0.50662,112.35869,0.60996,0.44495,0.66487,0.31592,0.31841
233,DISC,0.50402,112.35869,0.61069,0.44468,0.66607,0.33333,0.33582
234,DISC,0.50138,112.35869,0.61126,0.44475,0.66727,0.29851,0.34328
235,DISC,0.49929,112.35869,0.61195,0.44458,0.66848,0.29104,0.32338
236,DISC,0.50132,112.35869,0.61262,0.44446,0.66969,0.34080,0.33085
237,DISC,0.49575,112.35869,0.61323,0.44444,0.67090,0.30597,0.34577
238,DISC,0.49962,112.35869,0.61391,0.44430,0.67212,0.32090,0.32338
239,DISC,0.49697,112.35869,0.61453,0.44429,0.67335,0.31841,0.33582
240,DISC,0.49511,112.35869,0.61544,0.44370,0.67459,0.33333,0.32090
241,DISC,0.49450,112.35869,0.61591,0.44401,0.67583,0.28358,0.35323
242,DISC,0.49691,112.35869,0.61688,0.44332,0.67708,0.36816,0.39055
243,DISC,0.49383,112.35869,0.61723,0.44386,0.67833,0.30846,0.34328
244,DISC,0.49392,112.35869,0.61808,0.44344,0.67959,0.32338,0.36070
245,DISC,0.49640,112.35869,0.61869,0.44348,0.68087,0.29851,0.34826
246,DISC,0.49083,112.35869,0.61947,0.44320,0.68214,0.38060,0.32836
247,DISC,0.49321,112.35869,0.62019,0.44303,0.68342,0.30100,0.33831
248,DISC,0.49113,112.35869,0.62085,0.44300,0.68470,0.27363,0.32836
249,DISC,0.48890,112.35869,0.62150,0.44299,0.68598,0.33085,0.32090
250,DISC,0.48495,112.35869,0.62232,0.44261,0.68726,0.31841,0.36567
251,DISC,0.48599,112.35869,0.62296,0.44261,0.68854,0.28607,0.34328
252,DISC,0.48737,112.35869,0.62373,0.44235,0.68982,0.30348,0.33085
253,DISC,0.48482,112.35869,0.62429,0.44251,0.69109,0.30348,0.35821
254,DISC,0.48315,112.35869,0.62507,0.44222,0.69236,0.33085,0.37811
255,DISC,0.48369,112.35869,0.62562,0.44240,0.69364,0.31592,0.34328
256,DISC,0.48130,112.35869,0.62640,0.44212,0.69491,0.31095,0.36567
257,DISC,0.47999,112.35869,0.62730,0.44159,0.69618,0.31095,0.28109
258,DISC,0.47766,112.35869,0.62792,0.44160,0.69745,0.30597,0.30348
