Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
269,GEN,0.59822,33.87528,0.80202,0.39596,1.00000,0.34747,0.35354
270,GEN,0.59822,33.05134,0.77677,0.44646,1.00000,0.32727,0.35354
271,GEN,0.59822,31.71867,0.76970,0.46061,1.00000,0.38586,0.35354
272,GEN,0.59822,33.17883,0.76667,0.46667,1.00000,0.36364,0.34949
273,GEN,0.59822,31.38799,0.76970,0.46061,1.00000,0.32929,0.35152
274,GEN,0.59822,30.71422,0.78485,0.43030,1.00000,0.33131,0.29899
275,GEN,0.59822,29.86335,0.77273,0.45455,1.00000,0.31313,0.36566
276,GEN,0.59822,31.01945,0.78081,0.43838,1.00000,0.29293,0.35556
277,GEN,0.59822,29.59149,0.76970,0.46061,1.00000,0.34343,0.30505
278,GEN,0.59822,30.86106,0.75657,0.48687,1.00000,0.29899,0.28889
279,GEN,0.59822,29.78513,0.77071,0.45859,1.00000,0.33131,0.33333
280,GEN,0.59822,29.85823,0.72222,0.55556,1.00000,0.29293,0.34545
281,GEN,0.59822,29.44364,0.76667,0.46667,1.00000,0.37374,0.32121
282,GEN,0.59822,32.66827,0.77071,0.45859,1.00000,0.33737,0.32525
283,GEN,0.59822,29.59604,0.75152,0.49697,1.00000,0.35960,0.34747
284,GEN,0.59822,28.61882,0.76970,0.46061,1.00000,0.31919,0.34949
285,GEN,0.59822,27.99145,0.75556,0.48889,1.00000,0.33333,0.35556
286,GEN,0.59822,28.25980,0.74747,0.50505,1.00000,0.36768,0.38384
287,GEN,0.59822,27.24036,0.73535,0.52929,1.00000,0.31919,0.38788
288,GEN,0.59822,28.69661,0.74949,0.50101,1.00000,0.35960,0.32323
289,GEN,0.59822,27.65063,0.73232,0.53535,1.00000,0.34747,0.35758
290,GEN,0.59822,29.86107,0.74949,0.50101,1.00000,0.30909,0.36970
291,GEN,0.59822,26.76014,0.74646,0.50707,1.00000,0.36162,0.37576
292,GEN,0.59822,27.48811,0.73434,0.53131,1.00000,0.33737,0.34343
293,GEN,0.59822,26.97925,0.75354,0.49293,1.00000,0.36162,0.36162
294,GEN,0.59822,27.93630,0.76869,0.46263,1.00000,0.32323,0.36162
295,GEN,0.59822,26.87915,0.76364,0.47273,1.00000,0.34141,0.37980
296,GEN,0.59822,24.96648,0.74646,0.50707,1.00000,0.35354,0.38990
297,GEN,0.59822,26.78030,0.75354,0.49293,1.00000,0.34141,0.33535
298,GEN,0.59822,28.10887,0.74545,0.50909,1.00000,0.38384,0.36364
299,GEN,0.59822,26.54077,0.75758,0.48485,1.00000,0.38182,0.32525
300,GEN,0.59822,27.37521,0.75758,0.48485,1.00000,0.31717,0.34343
301,GEN,0.59822,26.16179,0.76364,0.47273,1.00000,0.35758,0.33131
302,GEN,0.59822,24.69032,0.75556,0.48889,1.00000,0.37980,0.33535
303,GEN,0.59822,26.45624,0.75960,0.48081,1.00000,0.35354,0.37980
304,GEN,0.59822,24.82351,0.75253,0.49495,1.00000,0.33131,0.34949
305,GEN,0.59822,25.56391,0.76667,0.46667,1.00000,0.36970,0.36364
306,GEN,0.59822,25.70232,0.74848,0.50303,1.00000,0.33333,0.37576
307,GEN,0.59822,27.18208,0.75152,0.49697,1.00000,0.32727,0.34747
308,GEN,0.59822,25.02603,0.76263,0.47475,1.00000,0.31919,0.34141
309,GEN,0.59822,26.67489,0.75152,0.49697,1.00000,0.32323,0.32727
310,GEN,0.59822,24.36282,0.77576,0.44848,1.00000,0.37980,0.33535
311,GEN,0.59822,24.93560,0.74242,0.51515,1.00000,0.33737,0.32525
312,GEN,0.59822,23.41667,0.76667,0.46667,1.00000,0.35960,0.34949
313,GEN,0.59822,24.12576,0.76162,0.47677,1.00000,0.38586,0.34949
314,GEN,0.59822,22.96814,0.75657,0.48687,1.00000,0.35758,0.34747
315,GEN,0.59822,23.67537,0.76162,0.47677,1.00000,0.38788,0.36566
316,GEN,0.59822,24.47480,0.76869,0.46263,1.00000,0.35758,0.39596
317,GEN,0.59822,25.19092,0.75051,0.49899,1.00000,0.36162,0.35960
318,GEN,0.59822,21.96474,0.76465,0.47071,1.00000,0.34343,0.37980
319,GEN,0.59822,24.38413,0.78485,0.43030,1.00000,0.33535,0.33333
320,GEN,0.59822,23.25118,0.76162,0.47677,1.00000,0.36768,0.35960
321,GEN,0.59822,24.40881,0.75859,0.48283,1.00000,0.36364,0.34545
322,GEN,0.59822,23.34051,0.76667,0.46667,1.00000,0.38586,0.32323
323,GEN,0.59822,22.74381,0.76263,0.47475,1.00000,0.36768,0.32525
324,GEN,0.59822,25.07534,0.76970,0.46061,1.00000,0.33333,0.34545
325,GEN,0.59822,23.36182,0.77374,0.45253,1.00000,0.33737,0.33333
326,GEN,0.59822,23.36842,0.77677,0.44646,1.00000,0.31919,0.33939
327,GEN,0.59822,22.76857,0.77677,0.44646,1.00000,0.39192,0.33333
328,GEN,0.59822,22.78395,0.76667,0.46667,1.00000,0.37778,0.34747
329,GEN,0.59822,22.88202,0.78586,0.42828,1.00000,0.32323,0.34545
330,GEN,0.59822,22.83278,0.78081,0.43838,1.00000,0.39798,0.34949
331,GEN,0.59822,21.79903,0.78889,0.42222,1.00000,0.33939,0.30505
332,GEN,0.59822,21.35001,0.77879,0.44242,1.00000,0.38788,0.32929
333,GEN,0.59822,20.19090,0.78788,0.42424,1.00000,0.36162,0.36566
